Date,Year,Month,Day,DayOfWeek,Open,High,Low,Close,Volume,Adj Close
2020-04-23,2020,4,23,3,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400,67.05916595458984
2020-04-24,2020,4,24,4,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,68.9951400756836
2020-04-27,2020,4,27,0,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,69.04390716552734
2020-04-28,2020,4,28,1,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.92473602294922
2020-04-29,2020,4,29,2,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800,70.15573120117188
2020-04-30,2020,4,30,3,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,71.63574981689453
2020-05-01,2020,5,1,4,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,70.48247528076172
2020-05-04,2020,5,4,0,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,71.4797134399414
2020-05-05,2020,5,5,1,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,72.55252838134766
2020-05-06,2020,5,6,2,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600,73.30109405517578
2020-05-07,2020,5,7,3,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,74.05937194824219
2020-05-08,2020,5,8,4,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400,75.8221206665039
2020-05-11,2020,5,11,0,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,77.01522064208984
2020-05-12,2020,5,12,1,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,76.13505554199219
2020-05-13,2020,5,13,2,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,75.21578216552734
2020-05-14,2020,5,14,3,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,75.6778564453125
2020-05-15,2020,5,15,4,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,75.23046112060547
2020-05-18,2020,5,18,0,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,77.00296783447266
2020-05-19,2020,5,19,1,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600,76.55802917480469
2020-05-20,2020,5,20,2,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,78.04693603515625
2020-05-21,2020,5,21,3,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800,77.46504974365234
2020-05-22,2020,5,22,4,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200,77.96380615234375
2020-05-26,2020,5,26,1,80.875,81.05999755859375,79.125,79.18250274658203,125522000,77.43570709228516
2020-05-27,2020,5,27,2,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200,77.7730941772461
2020-05-28,2020,5,28,3,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800,77.80731964111328
2020-05-29,2020,5,29,4,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.73152160644531
2020-06-01,2020,6,1,0,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,78.68748474121094
2020-06-02,2020,6,2,1,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,79.0517578125
2020-06-03,2020,6,3,2,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,79.48694610595703
2020-06-04,2020,6,4,3,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,78.80240631103516
2020-06-05,2020,6,5,4,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,81.0467529296875
2020-06-08,2020,6,8,0,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,81.52593994140625
2020-06-09,2020,6,9,1,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400,84.10037231445312
2020-06-10,2020,6,10,2,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,86.26406860351562
2020-06-11,2020,6,11,3,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,82.12249755859375
2020-06-12,2020,6,12,4,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.83148956298828
2020-06-15,2020,6,15,0,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.85590362548828
2020-06-16,2020,6,16,1,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,86.07823181152344
2020-06-17,2020,6,17,2,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.95845794677734
2020-06-18,2020,6,18,3,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.99270629882812
2020-06-19,2020,6,19,4,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000,85.50128173828125
2020-06-22,2020,6,22,0,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200,87.73831176757812
2020-06-23,2020,6,23,1,91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600,89.61107635498047
2020-06-24,2020,6,24,2,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,88.02923583984375
2020-06-25,2020,6,25,3,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,89.19789123535156
2020-06-26,2020,6,26,4,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800,86.45721435546875
2020-06-29,2020,6,29,0,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,88.44976043701172
2020-06-30,2020,6,30,1,90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200,89.18809509277344
2020-07-01,2020,7,1,2,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200,89.0193862915039
2020-07-02,2020,7,2,3,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600,89.0193862915039
2020-07-06,2020,7,6,0,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600,91.40070343017578
2020-07-07,2020,7,7,1,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400,91.11710357666016
2020-07-08,2020,7,8,2,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000,93.23921203613281
2020-07-09,2020,7,9,3,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,93.64017486572266
2020-07-10,2020,7,10,4,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,93.80398559570312
2020-07-13,2020,7,13,0,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,93.37124633789062
2020-07-14,2020,7,14,1,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200,94.91638946533203
2020-07-15,2020,7,15,2,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,95.56916046142578
2020-07-16,2020,7,16,3,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600,94.3931884765625
2020-07-17,2020,7,17,4,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800,94.2025146484375
2020-07-20,2020,7,20,0,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,96.18771362304688
2020-07-21,2020,7,21,1,99.17250061035156,99.25,96.74250030517578,97.0,103433200,94.86015319824219
2020-07-22,2020,7,22,2,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,95.12665557861328
2020-07-23,2020,7,23,3,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400,90.79681396484375
2020-07-24,2020,7,24,4,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800,90.57188415527344
2020-07-27,2020,7,27,0,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000,92.71846771240234
2020-07-28,2020,7,28,1,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600,91.1953353881836
2020-07-29,2020,7,29,2,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200,92.94339752197266
2020-07-30,2020,7,30,3,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000,94.06803131103516
2020-07-31,2020,7,31,4,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800,103.9158935546875
2020-08-03,2020,8,3,0,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200,106.53431701660156
2020-08-04,2020,8,4,1,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600,107.24576568603516
2020-08-05,2020,8,5,2,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800,107.63449096679688
2020-08-06,2020,8,6,3,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800,111.38978576660156
2020-08-07,2020,8,7,4,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600,108.85725402832031
2020-08-10,2020,8,10,0,112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600,110.4394760131836
2020-08-11,2020,8,11,1,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400,107.1550064086914
2020-08-12,2020,8,12,2,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000,110.71624755859375
2020-08-13,2020,8,13,3,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000,112.6756591796875
2020-08-14,2020,8,14,4,114.83000183105469,115.0,113.04499816894531,114.90750122070312,165565200,112.57523345947266
2020-08-17,2020,8,17,0,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600,112.28131103515625
2020-08-18,2020,8,18,1,114.35250091552734,116.0,114.00749969482422,115.5625,105633600,113.21693420410156
2020-08-19,2020,8,19,2,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000,113.3589859008789
2020-08-20,2020,8,20,3,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200,115.87438201904297
2020-08-21,2020,8,21,4,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800,121.84565734863281
2020-08-24,2020,8,24,0,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600,123.30297088623047
2020-08-25,2020,8,25,1,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600,122.29141235351562
2020-08-26,2020,8,26,2,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,123.9544677734375
2020-08-27,2020,8,27,3,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,122.47268676757812
2020-08-28,2020,8,28,4,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,122.27427673339844
2020-08-31,2020,8,31,0,127.58000183105469,131.0,126.0,129.0399932861328,225702700,126.42086791992188
2020-09-01,2020,9,1,1,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,131.45654296875
2020-09-02,2020,9,2,2,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000,128.7329559326172
2020-09-03,2020,9,3,3,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600,118.42650604248047
2020-09-04,2020,9,4,4,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200,118.5048828125
2020-09-08,2020,9,8,1,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600,110.53009796142578
2020-09-09,2020,9,9,2,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500,114.93875885009766
2020-09-10,2020,9,10,3,120.36000061035156,120.5,112.5,113.48999786376953,182274400,111.1865005493164
2020-09-11,2020,9,11,4,114.56999969482422,115.2300033569336,110.0,112.0,180860300,109.72676086425781
2020-09-14,2020,9,14,0,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100,113.01852416992188
2020-09-15,2020,9,15,1,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000,113.19487762451172
2020-09-16,2020,9,16,2,115.2300033569336,116.0,112.04000091552734,112.12999725341797,154679000,109.85409545898438
2020-09-17,2020,9,17,3,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000,108.1004409790039
2020-09-18,2020,9,18,4,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900,104.67145538330078
2020-09-21,2020,9,21,0,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800,107.845703125
2020-09-22,2020,9,22,1,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400,109.54058837890625
2020-09-23,2020,9,23,2,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700,104.94579315185547
2020-09-24,2020,9,24,3,105.16999816894531,110.25,105.0,108.22000122070312,167743300,106.0234603881836
2020-09-25,2020,9,25,4,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400,110.00106048583984
2020-09-28,2020,9,28,0,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400,112.62665557861328
2020-09-29,2020,9,29,1,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200,111.77433013916016
2020-09-30,2020,9,30,2,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200,113.45941162109375
2020-10-01,2020,10,1,3,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400,114.41950988769531
2020-10-02,2020,10,2,4,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000,110.72603607177734
2020-10-05,2020,10,5,0,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800,114.13541412353516
2020-10-06,2020,10,6,1,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200,110.86319732666016
2020-10-07,2020,10,7,2,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000,112.74423217773438
2020-10-08,2020,10,8,3,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200,112.63645935058594
2020-10-09,2020,10,9,4,115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506900,114.59585571289062
2020-10-12,2020,10,12,0,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800,121.87506103515625
2020-10-13,2020,10,13,1,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,118.64202880859375
2020-10-14,2020,10,14,2,121.0,123.02999877929688,119.62000274658203,121.19000244140625,150712000,118.73021697998047
2020-10-15,2020,10,15,3,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200,118.25994110107422
2020-10-16,2020,10,16,4,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800,116.604248046875
2020-10-19,2020,10,19,0,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300,113.6259536743164
2020-10-20,2020,10,20,1,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700,115.12489318847656
2020-10-21,2020,10,21,2,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000,114.49788665771484
2020-10-22,2020,10,22,3,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000,113.40062713623047
2020-10-23,2020,10,23,4,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600,112.70503997802734
2020-10-27,2020,10,27,1,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800,114.23338317871094
2020-10-28,2020,10,28,2,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800,108.94296264648438
2020-10-29,2020,10,29,3,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200,112.97935485839844
2020-10-30,2020,10,30,4,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600,106.65046691894531
2020-11-02,2020,11,2,0,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,106.56228637695312
2020-11-03,2020,11,3,1,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400,108.19841766357422
2020-11-04,2020,11,4,2,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500,112.61686706542969
2020-11-05,2020,11,5,3,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100,116.61405181884766
2020-11-06,2020,11,6,4,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900,116.48155975341797
2020-11-09,2020,11,9,0,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300,114.15565490722656
2020-11-10,2020,11,10,1,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400,113.8121566772461
2020-11-11,2020,11,11,2,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000,117.26667785644531
2020-11-12,2020,11,12,3,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300,116.99188995361328
2020-11-13,2020,11,13,4,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900,117.04096984863281
2020-11-16,2020,11,16,0,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000,118.06161499023438
2020-11-17,2020,11,17,1,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000,117.16853332519531
2020-11-18,2020,11,18,2,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100,115.83385467529297
2020-11-19,2020,11,19,3,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000,116.43248748779297
2020-11-20,2020,11,20,4,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300,115.15668487548828
2020-11-23,2020,11,23,0,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300,111.73162078857422
2020-11-24,2020,11,24,1,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200,113.02706146240234
2020-11-25,2020,11,25,2,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200,113.87106323242188
2020-11-27,2020,11,27,4,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300,114.4206314086914
2020-11-30,2020,11,30,0,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200,116.83487701416016
2020-12-01,2020,12,1,1,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200,120.43658447265625
2020-12-02,2020,12,2,2,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200,120.78987121582031
2020-12-03,2020,12,3,3,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600,120.65249633789062
2020-12-04,2020,12,4,4,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,119.9753189086914
2020-12-07,2020,12,7,0,122.30999755859375,124.56999969482422,122.25,123.75,86712000,121.44741821289062
2020-12-08,2020,12,8,1,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500,122.06570434570312
2020-12-09,2020,12,9,2,124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089200,119.51407623291016
2020-12-10,2020,12,10,3,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200,120.94691467285156
2020-12-11,2020,12,11,4,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800,120.13235473632812
